GEOID,TOTAL_POP_x,heatweek_avg_qol_calls,normalweek_avg_qol_calls,heatweek_calls_per_1k,normalweek_calls_per_1k,PCT_BACHELORS_PLUS,PCT_RENTERS,PCT_LIMITED_ENGLISH,MEDIAN_INCOME,POVERTY_RATE,PCT_NON_WHITE,PCT_TREE_CANOPY,PCT_IMPERVIOUS,WCR,NDVI,BD,AH,POI_500M_DENSITY,KNN_SUBWAY_dist_mean
36061017000,8558.0,2.4,4.857142857142857,0.2804393549894835,0.5675558374787166,0.3324154811075417,0.8685916322922805,0.0335107669973384,42261,0.2599460157258538,0.7957466697826595,6.90686274509804,1.338235294117647,0.0,0.062265008687973,0.3073577499356839,26.12754310307324,127,712.6335283294245
36061017100,9200.0,1.8,3.0,0.1956521739130435,0.3260869565217391,0.8162563608857104,0.4699112922560537,0.0030772737633918,173490,0.1187022478130882,0.1484782608695652,14.548936170212766,1.3446808510638295,6.677971613837005e-05,0.059445347636938,0.3303279613338709,33.897720750456216,102,687.1642179759452
36061017200,5325.0,5.6,4.0,1.0516431924882628,0.7511737089201878,0.2669632925472747,0.9526938239159002,0.0099687255668491,31068,0.2887760857304005,0.7958685446009389,1.8172588832487309,1.1522842639593909,0.0,0.0513115115463733,0.3433007316604128,22.06196570454572,122,596.3040129154086
36061017300,8652.0,5.0,7.142857142857143,0.5779010633379565,0.8255729476256523,0.7494890510948905,0.7784290738569754,0.0017916560020476,122287,0.0629912159038372,0.3304438280166435,1.803030303030303,1.207070707070707,0.0,0.0568578355014324,0.4316531962032442,29.28897403842623,121,574.6641585802045
36061017401,5508.0,3.0,4.142857142857143,0.5446623093681918,0.7521527129370268,0.403270509977827,0.8832252085264134,0.0059868289762522,37990,0.3164091243561442,0.8182643427741467,4.918918918918919,1.5585585585585586,0.0,0.0612417422235012,0.3092277714842271,36.783936347696326,74,583.0569176243372
36061017402,2529.0,2.4,2.857142857142857,0.9489916963226572,1.1297520194317348,0.4760400210637177,0.8482824427480916,0.0046276819520403,65391,0.2095689996045868,0.7176749703440095,1.9824561403508767,1.3333333333333333,0.0,0.0415891706943511,0.3769558463732734,41.94007413610816,59,534.3268593318055
36061017500,10125.0,3.2,3.4285714285714284,0.3160493827160494,0.3386243386243386,0.799193452733958,0.5406911928651059,0.0029731392249333,171250,0.0455961778147071,0.3013333333333333,13.605042016806722,1.2605042016806722,0.0010607635473691,0.0608894750475883,0.3249129915866687,39.27416437775564,86,720.4665562064315
36061017700,10451.0,8.4,16.285714285714285,0.8037508372404555,1.5582924395478217,0.7188857653973934,0.4964285714285714,0.0002136752136752,103065,0.1486939048894842,0.4008228877619366,3.896907216494845,1.3917525773195876,0.0,0.0619894564151763,0.4213102580842617,38.60490383441871,106,610.1024197854034
36061017800,4555.0,8.6,7.142857142857143,1.8880351262349069,1.5681354869060689,0.416537627748529,0.9226434426229508,0.0078503809743708,40978,0.3579920739762219,0.677277716794731,6.375912408759124,1.4014598540145986,0.0003695905486681,0.0671915635466575,0.2995061820219151,21.821743963074617,42,1065.7230528983514
36061017900,9953.0,3.6,7.428571428571429,0.3616999899527781,0.7463650586327166,0.8118321605420902,0.6417027088549966,0.0,158109,0.0641012759971867,0.2060685220536521,20.966101694915253,1.38135593220339,0.0,0.0728699341416359,0.2943466056392884,32.974033632080264,94,744.2157044030945
36061018000,6970.0,1.4,2.0,0.2008608321377331,0.2869440459110473,0.2655072463768116,0.9331404693024752,0.0025159094272606,26321,0.3875179340028694,0.727116212338594,6.851694915254237,1.2584745762711864,0.0,0.0711108371615409,0.2640615586518522,20.46557603365161,96,802.7503093357943
36061018100,8837.0,2.6,4.571428571428571,0.2942174946248727,0.5173054850547212,0.7158410451823626,0.7142857142857143,0.0048555187115111,108315,0.021839990947154,0.3113047414280864,1.367741935483871,1.303225806451613,0.0,0.0471816137433052,0.3985373073198536,37.07381038711946,107,579.792481751537
36061018200,6839.0,1.6,3.571428571428572,0.2339523322123117,0.5222150272596245,0.2866409892560308,0.967741935483871,0.0018918492826738,36696,0.3007209062821833,0.8612370229565726,5.060913705583756,1.299492385786802,0.0,0.0608837902545928,0.3536636557465747,19.9325257090806,73,568.3223223119661
36061018300,8724.0,8.2,9.0,0.9399358092618064,1.031636863823934,0.8004831604376865,0.667961667961668,0.0,146918,0.1563861499656042,0.2690279688216414,12.105691056910567,1.4390243902439024,4.208987053623243e-06,0.0595720559358596,0.2842786907820287,34.28689864532614,97,712.551387549511
36061018400,7661.0,3.0,4.428571428571429,0.3915937867119174,0.5780670184794973,0.2478805750092149,0.8817109144542773,0.0291769887145609,34279,0.3115828092243186,0.7995039812034982,6.197969543147208,1.3248730964467006,0.0,0.0648492500185966,0.2822791724588274,22.331142317667585,56,557.1871906645868
36061018500,5055.0,2.6,1.8571428571428568,0.5143422354104847,0.367387311007489,0.8853578154425612,0.6392677674084709,0.0,146976,0.0727992087042532,0.3584569732937685,10.51388888888889,1.3472222222222223,0.0,0.0763996690511703,0.2468839645044751,52.42244951232283,113,557.2017076894758
