GEOID,EXTREME_DAYS_SUMMER,TOTAL_DAYS_SUMMER,MEAN_TMAX_F_SUMMER,PCT_EXTREME_HEAT_DAYS,EXTREME_HEAT_1,EXTREME_HEAT_2,TOTAL_CALLS_SUMMER,QOL_CALLS_SUMMER,QOL_RATE_1K,QOL_RATE_10K,TOTAL_POP,MEDIAN_INCOME,NO_VEHICLE_HH,HH_TOTAL,POP_DENSITY,PCT_NON_WHITE,POVERTY_RATE,PCT_BACHELORS_PLUS,PCT_RENTERS,PCT_LIMITED_ENGLISH,PCT_TREE_CANOPY,PCT_IMPERVIOUS,MEAN_LANDCOVER,BD,AH,NDVI,WCR
36047082800,16,79,84.78734177215189,0.20253164556962025,1,1,292,71,243.15068493150685,2431.5068493150684,3790.0,70380.0,212.0,1409.0,0.0022391258411644,0.9284960422163588,0.1267416934619507,0.2756363636363636,0.7281760113555713,0.0,0.5697674418604651,1.0290697674418603,23.55813953488372,0.384918508500832,10.508170341668327,0.0595016106963157,0.0
36047083000,17,79,84.96455696202531,0.21518987341772153,1,1,390,62,158.97435897435898,1589.7435897435896,6329.0,62177.0,156.0,2284.0,0.0029032852183408,0.9944699004582084,0.1301943434981829,0.2341717259323504,0.7950963222416813,0.0032409658078107,2.849557522123894,1.0707964601769913,23.22566371681416,0.3248167815638072,11.72713702281193,0.0784142836928367,0.0
36047083200,14,71,84.30845070422535,0.19718309859154928,1,1,169,42,248.5207100591716,2485.207100591716,2237.0,93803.0,75.0,759.0,0.001422648088165,0.995529727313366,0.0856118332586284,0.3641863278886872,0.3043478260869565,0.0,2.374233128834356,1.0736196319018405,23.085889570552148,0.3238940885825808,8.164441288119379,0.0828070044517517,0.0
36047083400,9,59,84.78983050847458,0.15254237288135594,1,1,122,13,106.55737704918032,1065.5737704918033,1694.0,97500.0,97.0,582.0,0.0012445062762865,0.9899645808736718,0.091017251635931,0.3915470494417863,0.2989690721649484,0.0,1.9275362318840576,1.079710144927536,23.10144927536232,0.320303868223263,7.008311604433338,0.0819151550531387,0.0
36047083600,12,62,85.20645161290322,0.1935483870967742,1,1,139,15,107.91366906474819,1079.136690647482,1994.0,91378.0,71.0,640.0,0.0008865078788864,1.0,0.0747241725175526,0.3285714285714285,0.2859375,0.0062015503875968,0.3076923076923077,1.1196581196581197,23.726495726495727,0.3586049699560054,8.13107352368623,0.0503320731222629,0.0
36047083800,9,46,84.20434782608696,0.1956521739130435,1,1,84,16,190.47619047619045,1904.7619047619046,2020.0,69550.0,127.0,729.0,0.0011200033294721,0.9905940594059406,0.172876304023845,0.2811118130132659,0.3319615912208505,0.0,2.720430107526881,1.118279569892473,23.20967741935484,0.3353157032343825,6.934140648799116,0.0810998901724815,0.0
36047084000,11,55,85.06363636363636,0.2,1,1,119,12,100.84033613445378,1008.4033613445379,2524.0,88646.0,163.0,850.0,0.0013738114986605,0.9893026941362916,0.0787781350482315,0.1648785996612083,0.3788235294117647,0.0,1.194736842105263,1.0526315789473684,23.305263157894736,0.3413006324038044,7.607976248828758,0.074981614947319,0.0
36047084600,16,64,86.009375,0.25,1,1,156,36,230.76923076923077,2307.6923076923076,1903.0,59792.0,146.0,683.0,0.0010577397392796,0.9858118759852864,0.0409879138202837,0.2137628111273792,0.3792093704245973,0.0,0.5191256830601093,1.0327868852459017,23.420765027322403,0.3456911875268472,6.7928578220560505,0.0599746666848659,0.0
36047084800,13,56,85.4875,0.23214285714285715,1,1,95,15,157.89473684210526,1578.9473684210525,1619.0,98125.0,66.0,558.0,0.0010898482414073,0.9950586781964176,0.0860148514851485,0.3578199052132701,0.3960573476702509,0.0,1.1290322580645162,1.064516129032258,23.35483870967742,0.3241357952570539,7.317447246592544,0.0716250762343406,0.0
36047085000,9,61,83.97213114754099,0.14754098360655737,1,1,122,19,155.7377049180328,1557.377049180328,1594.0,99519.0,48.0,468.0,0.001020271127784,0.9692597239648684,0.0144291091593475,0.1722689075630252,0.1474358974358974,0.0,3.11875,1.125,23.225,0.275719909395597,6.783385520475846,0.0510556139051914,0.0
